in.store,age,items,amount,region,,,,
1,26,8,208.72,3,,,,
0,25,8,496.46,4,,,,
1,46,8,1448,4,,,,
1,68,8,642.1,1,,,,
1,35,8,699.78,3,,,,
1,52,8,953.56,3,,,,
0,30,8,262.22,2,,,,
0,21,8,126.48,4,,,,
1,45,8,1023.1,1,,,,
0,28,8,1971.5,4,,,,
0,67,8,366.2,2,,,,
1,48,8,168.64,3,,,,
0,31,8,2417.5,4,,,,
0,37,8,254.39,2,,,,
0,36,8,63.61,2,,,,
1,28,8,951.43,3,,,,
0,42,8,984.12,4,,,,
1,37,8,703.9,4,,,,
0,56,8,330.79,2,,,,
0,48,8,2448.9,4,,,,
1,35,8,223.76,1,,,,
0,59,8,1998,4,,,,
1,69,8,506.71,1,,,,
0,33,8,622.81,4,,,,
1,48,8,594.61,1,,,,
1,63,8,789.48,1,,,,
0,53,8,2473,3,,,,
0,64,8,57.59,2,,,,
0,80,8,205.46,2,,,,
1,63,8,639.21,1,,,,
0,51,8,12.44,2,,,,
0,73,8,287.8,2,,,,
1,68,8,742.78,3,,,,
0,64,8,274.95,2,,,,
1,46,8,927.82,4,,,,
1,30,8,1142.2,4,,,,
1,20,8,651.25,4,,,,
0,38,8,1995.5,3,,,,
0,50,8,327.21,2,,,,
1,47,8,1575.6,1,,,,
0,34,8,288.5,2,,,,
0,42,8,51.85,1,,,,
1,69,8,61.29,1,,,,
0,70,8,585.5,1,,,,
0,53,8,418.19,4,,,,
0,60,8,44.98,2,,,,
1,72,8,552.21,3,,,,
0,34,8,1860.7,4,,,,
0,72,8,290.57,2,,,,
0,74,8,42.59,2,,,,
1,68,8,163.87,1,,,,
1,58,8,252.66,3,,,,
1,39,8,373.12,3,,,,
1,62,8,839.96,1,,,,
0,20,8,1867.2,3,,,,
1,41,8,734.97,3,,,,
1,57,8,222.01,3,,,,
1,59,8,534.55,1,,,,
1,33,8,333.38,4,,,,
0,63,8,1006.3,4,,,,
1,25,8,655.85,1,,,,
1,31,8,420.43,4,,,,
0,47,8,39.36,2,,,,
1,53,8,1144,1,,,,
0,40,8,814.22,1,,,,
1,73,8,269.79,3,,,,
1,35,8,563.16,4,,,,
1,40,8,255.44,1,,,,
0,50,8,327.91,2,,,,
0,53,8,318.2,4,,,,
0,35,8,22.32,2,,,,
0,25,8,1450.4,4,,,,
1,37,8,723.87,3,,,,
0,46,8,2401.6,4,,,,
0,35,8,23.02,2,,,,
0,38,8,1608.2,3,,,,
0,54,8,13.99,2,,,,
1,31,8,422.67,4,,,,
1,28,8,1061.1,4,,,,
1,54,8,898.4,3,,,,
0,49,8,237.27,2,,,,
1,53,8,486.65,3,,,,
1,43,8,790.76,4,,,,
0,66,8,211.56,2,,,,
1,35,8,1292.1,4,,,,
1,66,8,252.56,3,,,,
1,28,8,1586.4,4,,,,
1,52,8,178.44,3,,,,
1,43,8,676.68,3,,,,
0,33,8,1146.7,4,,,,
1,31,8,680.12,3,,,,
0,62,8,112.43,2,,,,
0,67,8,83.43,2,,,,
1,22,8,885.21,1,,,,
0,51,8,2942.7,4,,,,
0,23,8,625.74,3,,,,
0,61,8,172.9,2,,,,
0,22,8,2972.6,4,,,,
0,46,8,138.58,2,,,,
1,45,8,318.93,1,,,,
0,51,8,5.94,2,,,,
0,43,8,1048.8,3,,,,
0,45,8,2533.6,3,,,,
1,51,8,558.71,1,,,,
0,38,8,403.25,2,,,,
0,35,8,66.25,2,,,,
1,36,8,813.28,1,,,,
0,30,8,63.24,2,,,,
0,49,8,116.12,2,,,,
0,21,8,699.47,3,,,,
0,61,8,100.23,3,,,,
1,53,8,1597.1,4,,,,
1,51,8,146.67,3,,,,
0,43,8,62.18,2,,,,
0,21,8,1149.7,3,,,,
1,34,8,1453.9,4,,,,
0,75,8,169.83,2,,,,
0,52,8,2716.2,4,,,,
0,40,8,1197.1,4,,,,
1,36,8,1494,4,,,,
0,58,8,350.72,2,,,,
1,49,8,226.16,1,,,,
0,80,8,137.13,2,,,,
1,54,8,323.34,1,,,,
1,51,8,1095.2,4,,,,
1,52,8,986.22,4,,,,
1,37,8,1351.9,4,,,,
0,55,8,369.14,2,,,,
0,70,8,249.01,2,,,,
0,35,8,464.68,2,,,,
0,56,8,182.7,2,,,,
0,59,8,381.99,2,,,,
0,53,8,473.21,2,,,,
0,81,8,36.61,2,,,,
1,42,8,764,3,,,,
0,78,8,475.56,2,,,,
0,33,8,696.39,4,,,,
0,42,8,265.34,2,,,,
1,48,8,1151.8,4,,,,
1,32,8,995.86,3,,,,
1,38,8,525.88,4,,,,
0,56,8,2906.7,4,,,,
0,31,8,2457.6,3,,,,
1,32,8,904.48,4,,,,
0,72,8,208.09,2,,,,
1,47,8,485.73,4,,,,
1,25,8,424.88,1,,,,
1,32,8,833.57,1,,,,
1,34,8,840.1,4,,,,
0,48,8,348.43,3,,,,
0,60,8,1952.6,4,,,,
1,24,8,430.61,4,,,,
0,54,8,84.55,2,,,,
0,46,8,160.95,2,,,,
0,40,8,2273.9,4,,,,
0,45,8,2522.2,4,,,,
1,35,8,88.03,4,,,,
1,27,8,193.47,1,,,,
1,50,8,1914,4,,,,
1,40,8,602.52,3,,,,
0,29,8,340.99,4,,,,
0,41,8,392.48,2,,,,
0,64,8,390.32,2,,,,
0,32,8,440.47,1,,,,
0,81,8,219.61,2,,,,
0,24,8,2398.5,4,,,,
1,64,8,723.12,1,,,,
0,28,8,306.24,2,,,,
0,74,8,473.34,2,,,,
1,40,8,705.59,1,,,,
1,44,8,894.19,1,,,,
0,48,8,92.17,2,,,,
1,32,8,259.09,3,,,,
1,41,8,135.25,1,,,,
0,44,8,2559.8,3,,,,
1,53,8,790.79,1,,,,
0,59,8,210.53,2,,,,
0,43,8,712.56,4,,,,
1,71,8,548.78,3,,,,
0,42,8,245.96,2,,,,
1,53,8,474.15,1,,,,
1,42,8,386.37,1,,,,
0,54,8,2329.9,3,,,,
0,75,8,483.23,2,,,,
1,22,8,803.49,4,,,,
0,22,8,1175.8,4,,,,
1,25,8,59.17,4,,,,
0,55,8,418.91,2,,,,
0,26,8,1640.9,4,,,,
0,21,8,2105.6,4,,,,
0,33,8,21.37,2,,,,
0,46,8,59.12,2,,,,
0,80,8,166.97,2,,,,
0,25,8,1138.5,4,,,,
1,42,8,830.14,4,,,,
0,56,8,1680.9,4,,,,
1,57,8,932.12,3,,,,
1,40,8,483.71,1,,,,
0,43,8,466.81,4,,,,
0,52,8,994.07,4,,,,
0,80,8,418.41,2,,,,
1,33,8,130.83,1,,,,
0,52,8,1670.3,3,,,,
1,65,8,260.09,1,,,,
1,64,8,331.95,3,,,,
0,56,8,1540.8,3,,,,
0,44,8,1514,3,,,,
0,56,8,2738,4,,,,
1,52,8,1582.1,4,,,,
1,70,8,509.58,1,,,,
0,58,8,80.43,2,,,,
0,20,8,2577.9,4,,,,
1,23,8,765.51,1,,,,
0,25,8,1926,1,,,,
0,45,8,239.42,4,,,,
1,40,8,816.55,1,,,,
0,72,8,126.45,2,,,,
1,51,8,646.22,4,,,,
0,36,8,2704.8,3,,,,
0,52,8,132.97,2,,,,
1,35,8,1115.3,1,,,,
1,21,8,157.89,4,,,,
0,61,8,32.41,2,,,,
1,52,8,893.78,4,,,,
0,54,8,1746.4,4,,,,
0,28,8,1697.9,4,,,,
0,23,8,959.53,3,,,,
0,36,8,281.99,2,,,,
0,20,8,2522.5,4,,,,
0,39,8,227.89,3,,,,
1,45,8,941.78,4,,,,
1,53,8,335.2,3,,,,
1,36,8,1538.3,1,,,,
0,51,8,514.96,4,,,,
0,45,8,2908.3,4,,,,
0,58,8,291.11,2,,,,
1,19,8,1148.4,1,,,,
1,52,8,1591,4,,,,
1,27,8,1952.2,4,,,,
0,37,8,2751.9,4,,,,
0,30,8,533.28,1,,,,
1,26,8,433.98,4,,,,
1,46,8,986.71,3,,,,
1,20,8,1614.7,4,,,,
1,41,8,296.49,3,,,,
1,36,8,1660.7,4,,,,
0,76,8,453.58,2,,,,
0,51,8,2808.9,3,,,,
0,56,8,121.85,2,,,,
0,59,8,392.26,2,,,,
0,42,8,2861.3,4,,,,
0,23,8,1567.4,1,,,,
0,29,8,871.29,4,,,,
0,53,8,751.03,4,,,,
0,25,8,1407.4,4,,,,
1,54,8,1007.9,4,,,,
1,41,8,1670.3,4,,,,
0,61,8,2282.7,3,,,,
0,29,8,116.3,2,,,,
1,27,8,926.55,3,,,,
1,49,8,1610.7,4,,,,
1,25,8,438.42,1,,,,
1,50,8,589.02,4,,,,
0,22,8,1982.2,3,,,,
1,42,8,864.64,4,,,,
0,31,8,180.53,2,,,,
0,55,8,529.31,3,,,,
1,32,8,52.56,4,,,,
1,25,8,82.18,1,,,,
1,44,8,927.21,3,,,,
0,36,8,1304.7,4,,,,
0,33,8,375.26,2,,,,
0,53,8,2911.2,4,,,,
0,25,8,228.96,3,,,,
0,39,8,278.84,2,,,,
1,25,8,470.46,4,,,,
0,39,8,581.68,1,,,,
0,52,8,301.2,2,,,,
0,49,8,491.44,3,,,,
1,32,8,1410.7,4,,,,
0,54,8,513.35,4,,,,
0,37,8,289.36,2,,,,
1,28,8,1690.7,4,,,,
0,59,8,2349.1,4,,,,
0,74,8,114.96,2,,,,
0,62,8,740.47,4,,,,
0,71,8,300.15,2,,,,
0,67,8,38.02,2,,,,
1,29,8,1310.9,4,,,,
1,30,8,117.81,4,,,,
0,32,8,165.29,2,,,,
1,38,8,1488.9,1,,,,
1,38,8,317.13,1,,,,
0,25,8,1727.3,4,,,,
0,46,8,854.56,3,,,,
1,28,8,234.61,1,,,,
1,28,8,186.21,4,,,,
1,28,8,1734.1,1,,,,
0,52,8,357.22,2,,,,
1,57,8,577.21,3,,,,
0,71,8,196.95,2,,,,
0,58,8,677.17,4,,,,
0,55,8,21.24,2,,,,
1,29,8,1538,4,,,,
0,39,8,106.09,3,,,,
0,51,8,2889.6,3,,,,
0,54,8,497,2,,,,
1,53,8,1062.5,4,,,,
0,36,8,2108.8,3,,,,
1,36,8,1937.6,1,,,,
0,70,8,283.55,2,,,,
0,31,8,1171.6,4,,,,
0,71,8,409.21,2,,,,
1,24,8,703.08,1,,,,
1,27,8,1385.8,4,,,,
1,60,8,845.27,3,,,,
1,58,8,363.15,3,,,,
1,34,8,264.97,3,,,,
0,20,8,856.58,4,,,,
0,34,8,1296.8,3,,,,
0,45,8,358.9,1,,,,
0,50,8,315.27,2,,,,
0,46,8,87.46,1,,,,
0,60,8,214.2,2,,,,
0,77,8,456.49,2,,,,
0,56,8,514.99,3,,,,
1,30,8,186.77,1,,,,
1,56,8,776.18,1,,,,
1,50,8,762.63,3,,,,
0,38,8,218.57,2,,,,
0,47,8,1480.8,4,,,,
0,61,8,1333.7,4,,,,
0,80,8,453.09,2,,,,
1,21,8,709.73,1,,,,
1,37,8,1565.6,4,,,,
1,47,8,120.62,1,,,,
0,77,8,297.06,2,,,,
1,70,8,239.36,3,,,,
0,34,8,84.06,1,,,,
0,38,8,411.48,1,,,,
0,84,8,343.34,2,,,,
0,41,8,344.5,2,,,,
1,32,8,650.18,1,,,,
0,85,8,108.72,2,,,,
1,39,8,1122.4,1,,,,
1,45,8,353.85,3,,,,
1,29,8,1648.5,4,,,,
1,26,8,1272,1,,,,
1,54,8,985.72,3,,,,
1,43,8,245.7,3,,,,
1,49,8,146.56,1,,,,
0,40,8,2542.4,3,,,,
1,38,8,177.84,1,,,,
0,57,8,211.07,2,,,,
1,43,8,1625.3,1,,,,
0,36,8,2751.4,4,,,,
0,57,8,131.54,2,,,,
0,50,8,440.9,2,,,,
1,27,8,729.03,4,,,,
0,45,8,175.62,2,,,,
0,25,8,296.32,3,,,,
0,31,8,2176.2,4,,,,
0,42,8,699.74,1,,,,
1,53,8,464.82,3,,,,
0,35,8,980.5,4,,,,
1,25,8,1930.9,4,,,,
0,64,8,835.07,1,,,,
0,33,8,454.05,2,,,,
1,27,8,993.11,4,,,,
1,36,8,1153.4,1,,,,
0,75,8,451.29,2,,,,
1,41,8,1256.2,1,,,,
1,39,8,235.15,4,,,,
0,22,8,698.54,4,,,,
1,54,8,1598.2,1,,,,
0,30,8,650.69,4,,,,
1,67,8,586.08,3,,,,
1,49,8,510.37,4,,,,
0,78,8,87.94,2,,,,
0,74,8,13.39,2,,,,
0,27,8,1270.2,3,,,,
0,79,8,243.88,2,,,,
0,58,8,188.73,1,,,,
0,23,8,2433.6,4,,,,
1,32,8,818.64,1,,,,
1,32,8,362.93,1,,,,
0,45,8,316.29,1,,,,
1,48,8,400.34,4,,,,
0,35,8,1274.4,4,,,,
1,46,8,1828.2,1,,,,
1,27,8,761.98,3,,,,
0,57,8,241.53,2,,,,
0,52,8,1041.8,4,,,,
0,31,8,465.16,2,,,,
0,55,8,1652.8,4,,,,
1,51,8,1384.8,4,,,,
0,71,8,230.08,2,,,,
0,58,8,203.08,2,,,,
0,31,8,672.87,4,,,,
1,26,8,886.01,1,,,,
0,28,8,166.87,2,,,,
1,47,8,1558.7,4,,,,
0,76,8,498.79,2,,,,
1,46,8,904.07,3,,,,
1,50,8,827.63,3,,,,
1,29,8,674.45,4,,,,
0,35,8,308.29,2,,,,
1,42,8,397.34,4,,,,
0,38,8,1603.4,4,,,,
0,55,8,23.4,2,,,,
1,22,8,688.7,4,,,,
0,43,8,736.31,1,,,,
0,20,8,2236.4,3,,,,
1,52,8,409.82,1,,,,
1,56,8,873.24,3,,,,
0,60,8,5.23,2,,,,
1,49,8,258.59,3,,,,
1,23,8,553.53,1,,,,
0,37,8,2914.3,3,,,,
1,27,8,1620.8,4,,,,
1,49,8,961,3,,,,
0,28,8,479.29,1,,,,
1,54,8,262.36,3,,,,
0,38,8,1396.3,1,,,,
1,32,8,398.3,1,,,,
0,41,8,1745.6,4,,,,
0,67,8,332.34,2,,,,
0,37,8,394.13,2,,,,
0,47,8,2575.2,4,,,,
1,35,8,1880.2,4,,,,
0,38,8,1038,4,,,,
0,37,8,335.97,2,,,,
0,34,8,587.53,3,,,,
0,56,8,8.56,2,,,,
0,79,8,451.49,2,,,,
0,36,8,674.73,3,,,,
0,41,8,2153.4,4,,,,
1,20,8,816.94,4,,,,
1,29,8,715.68,1,,,,
1,31,8,985.3,3,,,,
1,64,8,950.59,3,,,,
0,59,8,2468.1,3,,,,
1,46,8,1186.9,1,,,,
0,31,8,838.56,1,,,,
0,49,8,425.41,2,,,,
0,33,8,382.87,1,,,,
1,42,8,740.28,1,,,,
1,52,8,362.41,4,,,,
1,39,8,1953.5,4,,,,
0,57,8,691.9,1,,,,
0,30,8,259.92,2,,,,
0,19,8,609.49,4,,,,
0,61,8,207.16,2,,,,
0,55,8,198.18,2,,,,
0,20,8,1011.9,4,,,,
0,73,8,223.6,2,,,,
0,60,8,2285.1,4,,,,
0,82,8,63.89,2,,,,
0,72,8,139.83,2,,,,
1,68,8,383.53,1,,,,
1,54,8,401.58,1,,,,
1,36,8,571.98,4,,,,
0,56,8,1573.2,4,,,,
0,32,8,2303.8,4,,,,
0,39,8,27.25,2,,,,
0,56,8,366.97,2,,,,
0,35,8,420.8,2,,,,
0,51,8,2723.8,4,,,,
0,55,8,285.61,2,,,,
1,27,8,908.6,3,,,,
1,47,8,495.76,1,,,,
1,32,8,1090.6,4,,,,
1,40,8,1894.1,1,,,,
1,70,8,668.85,1,,,,
1,24,8,852.67,1,,,,
1,49,8,1353.5,1,,,,
0,20,8,2142.8,4,,,,
0,29,8,461.68,3,,,,
1,52,8,1838,1,,,,
0,50,8,206,2,,,,
0,73,8,455.22,2,,,,
0,36,8,1208.4,4,,,,
1,50,8,765.74,3,,,,
1,64,8,312.46,3,,,,
1,27,8,135.72,3,,,,
0,62,8,1840.5,4,,,,
1,27,8,937.26,1,,,,
1,35,8,1201.4,4,,,,
0,50,8,1863.6,4,,,,
0,41,8,2193.4,4,,,,
0,42,8,2502.4,3,,,,
0,79,8,488.7,2,,,,
1,21,8,857.82,4,,,,
0,42,8,12.37,2,,,,
1,46,8,1649.6,1,,,,
1,58,8,736.94,3,,,,
0,66,8,245.28,2,,,,
0,34,8,1066.5,4,,,,
0,69,8,356.09,2,,,,
0,38,8,210.74,2,,,,
1,54,8,1548.2,4,,,,
0,45,8,251.24,2,,,,
1,54,8,183.78,1,,,,
0,67,8,479.74,2,,,,
0,58,8,40.24,2,,,,
1,24,8,1869.4,4,,,,
0,54,8,1781.1,4,,,,
0,34,8,176.01,2,,,,
1,22,8,1407.1,4,,,,
0,53,8,1069.3,4,,,,
0,41,8,1917.5,4,,,,
1,35,8,348.59,1,,,,
0,44,8,2292.7,4,,,,
1,55,8,827.77,1,,,,
0,45,8,32.69,2,,,,
0,22,8,353.68,4,,,,
0,38,8,490.41,2,,,,
0,31,8,1592.3,3,,,,
1,46,8,588.51,4,,,,
0,54,8,423.44,2,,,,
1,27,8,1290.6,4,,,,
0,52,8,357.86,2,,,,
0,54,8,57.39,2,,,,
0,47,8,63.57,2,,,,
1,51,8,1491.7,4,,,,
1,30,8,883.6,1,,,,
0,36,8,93.11,1,,,,
0,29,8,360.95,2,,,,
0,20,8,722.93,4,,,,
1,62,8,325.3,3,,,,
0,41,8,50.5,2,,,,
0,42,8,114.49,2,,,,
0,72,8,153.62,2,,,,
0,36,8,1604.5,4,,,,
0,60,8,1573.1,4,,,,
0,35,8,187.31,2,,,,
1,42,8,102.61,3,,,,
1,47,8,502.32,1,,,,
1,50,8,872.57,1,,,,
0,51,8,464.69,2,,,,
1,31,8,457.15,4,,,,
1,43,8,918.05,4,,,,
0,45,8,360.89,2,,,,
0,50,8,685.63,4,,,,
0,56,8,729.33,4,,,,
1,19,8,1868.2,4,,,,
0,62,8,1566,4,,,,
0,42,8,904.66,4,,,,
0,45,8,493.6,1,,,,
0,19,8,537.04,4,,,,
0,57,8,462.34,2,,,,
0,60,8,244.34,4,,,,
1,70,8,375.8,3,,,,
0,49,8,1247.2,4,,,,
0,74,8,321.49,2,,,,
0,57,8,398.26,2,,,,
1,25,8,1639,1,,,,
0,80,8,429.77,2,,,,
0,52,8,212.33,2,,,,
1,29,8,413.93,3,,,,
1,61,8,187.55,3,,,,
0,28,8,2153.3,3,,,,
0,40,8,1474.2,4,,,,
0,29,8,254.49,2,,,,
1,47,8,995.91,4,,,,
0,42,8,316.97,2,,,,
1,39,8,1263.1,4,,,,
1,53,8,270.16,4,,,,
0,38,8,189.18,4,,,,
0,55,8,1136.3,4,,,,
0,47,8,460.41,2,,,,
0,56,8,84.82,2,,,,
0,30,8,270.05,2,,,,
0,68,8,16.05,2,,,,
1,29,8,1589.3,4,,,,
1,53,8,1676.6,4,,,,
0,37,8,426.97,2,,,,
0,37,8,1789.4,3,,,,
1,59,8,986.1,3,,,,
0,36,8,421.38,2,,,,
1,50,8,678.71,4,,,,
1,23,8,939.31,4,,,,
1,45,8,570.4,3,,,,
0,40,8,363.98,2,,,,
1,52,8,670.54,3,,,,
1,41,8,1802.1,4,,,,
0,84,8,385.32,2,,,,
0,55,8,1456.4,1,,,,
0,56,8,331.76,4,,,,
0,23,8,1782.1,1,,,,
0,57,8,99.47,2,,,,
1,41,8,559.64,1,,,,
1,63,8,998.13,1,,,,
1,28,8,184.21,4,,,,
1,40,8,294.82,3,,,,
0,34,8,361.4,2,,,,
1,58,8,961.74,3,,,,
1,45,8,94.83,3,,,,
0,79,8,190.99,2,,,,
1,47,8,687.66,1,,,,
0,36,8,416.65,4,,,,
0,40,8,379.99,2,,,,
0,32,8,2544.9,4,,,,
1,50,8,469.69,3,,,,
1,57,8,177.68,3,,,,
0,40,8,1750.9,4,,,,
1,44,8,1801.9,4,,,,
0,51,8,1579.1,4,,,,
1,69,8,994.78,1,,,,
0,78,8,149.24,2,,,,
0,36,8,465.02,2,,,,
1,54,8,136.34,3,,,,
0,60,8,1856.4,3,,,,
1,35,8,1434.5,4,,,,
1,73,8,677.22,3,,,,
0,55,8,712.34,1,,,,
1,26,8,1336.5,4,,,,
0,41,8,318.28,2,,,,
1,55,8,925.64,3,,,,
1,73,8,322.52,3,,,,
1,38,8,279.32,3,,,,
0,49,8,845.69,4,,,,
0,60,8,1195.7,4,,,,
0,76,8,194.97,2,,,,
0,60,8,2103,3,,,,
1,72,8,141.92,3,,,,
1,60,8,985.99,1,,,,
0,34,8,1065.1,4,,,,
0,58,8,2672.5,4,,,,
0,61,8,314.29,2,,,,
0,57,8,897.34,4,,,,
1,34,8,168.06,3,,,,
0,29,8,1238.4,3,,,,
1,41,8,770.76,3,,,,
1,42,8,378.84,4,,,,
0,40,8,164.49,1,,,,
0,72,8,395.97,2,,,,
0,36,8,324.09,2,,,,
1,28,8,1340.7,4,,,,
0,42,8,640.7,4,,,,
0,63,8,1964.1,4,,,,
0,45,8,399.01,3,,,,
0,20,8,1685.6,4,,,,
1,27,8,513.25,4,,,,
0,42,8,1888.4,4,,,,
0,35,8,352.88,2,,,,
0,35,8,2358.5,4,,,,
1,34,8,112.22,1,,,,
0,47,8,2845.2,4,,,,
0,59,8,333.64,4,,,,
1,63,8,660.08,3,,,,
1,43,8,62.7,1,,,,
0,40,8,2307.3,4,,,,
1,48,8,864.75,1,,,,
1,42,8,1814.5,4,,,,
0,82,8,153.52,2,,,,
0,25,8,1344,4,,,,
0,35,8,314.8,4,,,,
0,52,8,395.55,2,,,,
1,36,8,1304.1,4,,,,
0,19,8,1519.8,4,,,,
0,41,8,420.93,2,,,,
0,20,8,688.42,3,,,,
1,54,8,1150.5,4,,,,
1,48,8,1228.9,1,,,,
1,55,8,317.38,1,,,,
0,28,8,2209.2,4,,,,
0,56,8,330.36,2,,,,
1,30,8,519.31,1,,,,
1,48,8,874.09,1,,,,
0,31,8,1712.9,3,,,,
0,35,8,1164.3,1,,,,
1,46,8,930.82,1,,,,
1,26,8,283.91,3,,,,
0,51,8,2886.9,4,,,,
1,32,8,645.52,4,,,,
0,32,8,724.82,4,,,,
0,56,8,2582.4,3,,,,
0,71,8,140.8,2,,,,
1,44,8,960.69,1,,,,
1,48,8,282.53,4,,,,
0,19,8,423.77,3,,,,
0,32,8,328.74,3,,,,
0,55,8,2312.1,3,,,,
1,28,8,444.12,4,,,,
1,72,8,645.88,3,,,,
0,45,8,1151.1,4,,,,
0,59,8,103.92,2,,,,
0,72,8,111.35,2,,,,
0,58,8,1381.6,4,,,,
1,26,8,1558.6,4,,,,
1,19,8,70.39,4,,,,
1,25,8,989.24,1,,,,
1,55,8,1810.8,4,,,,
0,59,8,318.35,2,,,,
0,30,8,1194.8,4,,,,
0,57,8,1831,4,,,,
0,49,8,265.46,2,,,,
1,45,8,1310.6,4,,,,
1,24,8,1845.4,1,,,,
0,22,8,2927.2,4,,,,
0,59,8,438.32,2,,,,
0,20,8,382.06,3,,,,
1,52,8,500.34,4,,,,
1,20,8,1954.2,4,,,,
1,46,8,406.86,3,,,,
1,53,8,927.22,1,,,,
0,55,8,2067,4,,,,
0,62,8,206.92,2,,,,
1,63,8,244.01,3,,,,
1,38,8,499.95,1,,,,
0,49,8,178.66,2,,,,
1,55,8,801.78,3,,,,
1,42,8,463.07,3,,,,
0,57,8,835.84,3,,,,
1,40,8,518.67,3,,,,
1,21,8,705.04,4,,,,
0,36,8,1999.2,1,,,,
0,33,8,1116.8,3,,,,
0,42,8,78.64,2,,,,
1,24,8,1971.2,4,,,,
0,19,8,607.44,1,,,,
1,29,8,1612.4,4,,,,
1,55,8,803.5,1,,,,
1,67,8,329.88,1,,,,
1,26,8,925.74,4,,,,
0,26,8,920.38,3,,,,
0,30,8,1221.2,4,,,,
0,31,8,24.24,2,,,,
0,63,8,1560.1,4,,,,
0,40,8,2710.7,4,,,,
0,54,8,1869.3,1,,,,
1,49,8,1040.5,4,,,,
0,45,8,985.01,3,,,,
1,36,8,722.15,4,,,,
0,35,8,386.84,2,,,,
1,37,8,906.87,1,,,,
1,59,8,917.02,3,,,,
0,23,8,2727.4,3,,,,
0,43,8,60.52,2,,,,
1,30,8,1087.5,4,,,,
0,59,8,1339.9,4,,,,
1,44,8,167.57,1,,,,
0,42,8,2741.1,4,,,,
1,73,8,821.13,1,,,,
0,55,8,401.71,2,,,,
0,61,8,167.99,2,,,,
0,39,8,1645.2,4,,,,
0,34,8,53.15,2,,,,
1,22,8,1215.1,4,,,,
1,20,8,1207.8,4,,,,
1,41,8,142.15,1,,,,
0,35,8,107.62,2,,,,
1,67,8,476.71,1,,,,
0,85,8,264.28,2,,,,
0,59,8,2386.6,3,,,,
0,44,8,999.01,1,,,,
0,34,8,172.43,2,,,,
0,44,8,134.77,3,,,,
0,28,8,287.61,2,,,,
1,41,8,695.98,4,,,,
1,48,8,128.79,1,,,,
0,33,8,1628.7,1,,,,
0,53,8,981.1,1,,,,
1,48,8,1840.3,4,,,,
0,68,8,80.6,2,,,,
1,47,8,461.61,1,,,,
1,37,8,770.7,1,,,,
1,69,8,560.95,3,,,,
0,31,8,1873.2,4,,,,
0,23,8,2284.9,3,,,,
1,40,8,1208.7,1,,,,
1,46,8,605.92,1,,,,
1,73,8,544.43,3,,,,
0,71,8,274,2,,,,
1,36,8,307.17,4,,,,
0,30,8,1832.2,4,,,,
1,58,8,306.75,1,,,,
0,42,8,251.31,2,,,,
0,40,8,1628.8,4,,,,
0,68,8,281.11,2,,,,
1,42,8,187.8,1,,,,
1,35,8,1068,4,,,,
0,44,8,673.4,4,,,,
1,69,8,110.23,3,,,,
0,82,8,45.79,2,,,,
0,68,8,232.59,2,,,,
1,45,8,1629.5,4,,,,
1,35,8,185,4,,,,
0,45,8,508.29,4,,,,
1,40,8,783.17,1,,,,
0,28,8,2902.9,4,,,,
1,25,8,349.59,3,,,,
0,53,8,346.59,2,,,,
1,51,8,223.48,4,,,,
1,55,8,891.03,4,,,,
0,49,8,381.57,2,,,,
0,57,8,206.86,4,,,,
0,76,8,495.5,2,,,,
1,46,8,479.83,4,,,,
0,33,8,2601,4,,,,
0,59,8,1952.5,3,,,,
1,44,8,1630.6,4,,,,
1,22,8,1441.3,4,,,,
1,46,8,1188,4,,,,
1,26,8,1555.1,1,,,,
1,46,8,391.91,4,,,,
1,38,8,704.03,1,,,,
0,35,8,1955.6,3,,,,
1,51,8,1183.7,4,,,,
1,41,8,1384.5,4,,,,
0,40,8,266.46,2,,,,
1,46,8,719.03,1,,,,
1,28,8,1788.1,1,,,,
0,56,8,2008,3,,,,
1,64,8,339.85,1,,,,
0,48,8,2939.5,3,,,,
1,25,8,91.01,4,,,,
0,51,8,562.62,4,,,,
1,55,8,976.49,1,,,,
1,31,8,1270.6,4,,,,
1,47,8,821.09,1,,,,
0,42,8,1923,4,,,,
0,44,8,245.04,2,,,,
1,63,8,457.24,3,,,,
0,63,8,446.05,2,,,,
0,57,8,303.8,1,,,,
1,34,8,340.41,1,,,,
1,23,8,1777.3,1,,,,
0,56,8,1656.7,4,,,,
0,35,8,265.9,1,,,,
1,37,8,779.64,4,,,,
1,47,8,1279.9,1,,,,
1,48,8,595.64,3,,,,
0,74,8,161.4,2,,,,
1,53,8,372.35,3,,,,
0,50,8,294.6,2,,,,
1,30,8,419.9,4,,,,
1,45,8,377.34,4,,,,
0,85,8,437.7,2,,,,
1,34,8,221.04,4,,,,
0,57,8,214.77,2,,,,
1,26,8,739.58,3,,,,
1,51,8,597.27,3,,,,
0,71,8,145.05,2,,,,
1,55,8,1231.2,4,,,,
1,34,8,1273.9,4,,,,
1,36,8,533.95,4,,,,
1,42,8,424.98,4,,,,
0,69,8,267.84,2,,,,
0,72,8,965.54,1,,,,
1,47,8,1991.3,4,,,,
0,48,8,129.63,2,,,,
0,68,8,23,2,,,,
0,66,8,241.11,2,,,,
0,56,8,1498.1,4,,,,
1,25,8,123.85,1,,,,
0,34,8,133.16,2,,,,
1,51,8,560.64,3,,,,
0,35,8,2409.1,4,,,,
0,84,8,453.46,2,,,,
